"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2026-02-05","Zelle Payment From Bharath Kaimal",-144.07,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-05","Zelle Payment From Rishik S Puppala",-149.23,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-05","🤲🏽khaana kazaana from Nivi Mukherjee",-145,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-05","Denied to Nivi Mukherjee",145,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-05","Bday weekend yums from Naman Sharma",-288.14,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-05","Meals from promit biswas",-209.5,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-05","🍽️ from Asim Sheikh",-201.74,"posted","Restaurants","Food & Drink",false,,"regular","fayez-kirani",,,""
"2026-02-05","Hajj from Medhini Ramesh",-167.05,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-05","Coqadaqqqqq to Julia Sifferlen",90.13,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-05","🍕 from Rahul Venna",-145,"posted","Restaurants","Food & Drink",false,,"regular","fayez-kirani",,,""
"2026-02-05","🫡 from Kanishk Adarkar",-105.41,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-04",", Inc. Brex Repay",0.76,"posted","Restaurants","Food & Drink",false,,"regular","Total Checking","8913",,""
"2026-02-04","Refund - Deposit from Tatsat Pandey",-2440,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-04","Withdrawal",3607.17,"posted","",,true,,"internal transfer","fayez-kirani",,,""
"2026-02-03","Handies Duozo",53.86,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-02-03","Kirby Ice House - Ea",23.3,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-02-03","Clickpay Proprtypay",3277.42,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2026-02-03","Ready to make this back from Rohan Narayanan",-444.04,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-03",":venmo_dollar: from Savit Dhawan",-445,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-02","Med*mychart",50,"posted","Other",,false,,"regular","Ultimate Rewards®","7433",,""
"2026-02-02","Memorial Hermann Medical",12,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2026-02-02","Spectrum Spectrum",80,"posted","",,true,,"regular","Total Checking","8913",,""
"2026-02-02","Zelle Payment From Kushagr Bhatia",-444.04,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-02","Zelle Payment From Bharath Kaimal Bacfrxhvkyc9",-444.04,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-02","January Interest Interest Payment Paid_interest",-45.1,"posted","",,true,,"income","Individual Cash Account","3967",,""
"2026-02-02","Uber one amex to Suha Kirani",9.99,"posted","Gas","Car & Transport",false,,"regular","fayez-kirani",,,""
"2026-02-02","Hotel-hardrock from Arjun Mukherjee",-136.54,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-02-02","Gym from Arjun Mukherjee",-135.29,"posted","Gym",,false,,"regular","fayez-kirani",,,""
"2026-02-01","Online Transfer To Chk",6350,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2026-02-01","Dd *doordash Thehalalg",71.83,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-02-01","Online Transfer From Sav",-6350,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-01","Zelle Payment From Kushagr Bhatia",-200,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-01","Zelle Payment To Asim Sheikh",4522.58,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-01","Zelle Payment From Bharath Kaimal",-135.3,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-02-01","Empower* Nfn Shamim",39.94,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-31","Spring Lounge",38.66,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-31","Prince St. Pizza",16.68,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-31","Dd *doordash Fairwayma",37.72,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-31","Lsu Essex Restaurant",1191.45,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-31","Dd *doordash Fairwayma",50.04,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-31","Dd *doordash Eastvilla",34.14,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-31","Dd *doordash Eastvilla",146.74,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-31","Ridge Mini Market And Del",4.15,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-31","Amazon Mktplace",-25.47,"posted","",,true,,"internal transfer","Venture X","9827",,""
"2026-01-31","Amazon.com",-25.8,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-31","Interest Paid",-3.66,"posted","",,true,,"income","Certificate of Deposit","9862",,""
"2026-01-30","Sp Mr. Throwback Nyc",84,"posted","Clothing","Shopping",false,,"regular","United QuestSM Card","9237",,""
"2026-01-30","Apollo Bagels",18.59,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-30","La Cabra",14.24,"posted","Other",,false,,"regular","United QuestSM Card","9237",,""
"2026-01-30","San Marzano",1025.6,"posted","Other",,false,,"regular","United QuestSM Card","9237",,""
"2026-01-30","Amc 9640 Online",25.97,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","7433",,""
"2026-01-30","Lyft",25.28,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-30","Babs Home And Pantry",26.13,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-30","Tokyo Joe",111.24,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-30","Bull Mccabes",39.2,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-30","Amazon Mktpl*9h0hx",37.95,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-30","Nba League Pass",10.81,"posted","Shops","Shopping",false,,"regular","AAdvantage Aviator","2347",,""
"2026-01-29","Eataly Ny Catapult",8.35,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-29","Duane Reade",42.72,"posted","Healthcare",,false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-29","Pretty Rickys",13.29,"posted","Personal Care",,false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-29","Zelle Payment From Asim Sheikh",-135.3,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-01-29","Www Costco Com",-76.21,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-29","Paypal *ny Times Nytimes",20,"posted","Other",,false,,"regular","Venture X","9827",,""
"2026-01-29","Target.com",65.33,"posted","Moving",,false,,"regular","Venture X","9827",,""
"2026-01-28","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-28","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-28","Amazon Mktpl*0y1b52gu3",31.94,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-28","Amazon.com*pz4c10ep3",26.74,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-28","Amazon Mktpl*x59uu9cv3",20.36,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-28","Empower* Gagandeep Sin",13.05,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-28","Empower* Mohammed Hoqu",21.41,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-28","Empower* Ali Osman",2,"posted","Other",,false,,"regular","AAdvantage Aviator","2347",,""
"2026-01-27","Online Transfer From Chk",-6350,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2026-01-27","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-27","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-27","Dardans Barbershop",70.69,"posted","Personal Care",,false,,"regular","United QuestSM Card","9237",,""
"2026-01-27","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-27","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-27","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-27","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-27","Lyft",26.98,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-27","Online Transfer To Sav",6350,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-01-27","Paypal *targetcorpo",65.33,"posted","Other",,false,,"regular","Venture X","9827",,""
"2026-01-27","Amazon Mktpl*fm2xd4tr3",163.3,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-27","Amazon Mktpl*kt04v0i43",15.67,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-27","Amazon Mktpl*az0pd2zj3",18.6,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-27","Amazon.com*qp8hk9m43",40.82,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-27","Amazon Mktpl*tw6rh1by3",18.5,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-27","Amazon Mktpl*cg0uj1k03",67.48,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-27","Amazon Mktpl*bl8kf1zl2",10.88,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-27","Crown alley post dinner w Naman to Ojas Patel",30,"posted","Restaurants","Food & Drink",false,,"regular","fayez-kirani",,,""
"2026-01-26","Driveway Finance Billpay",260,"posted","Car","Car & Transport",false,,"regular","Total Checking","8913",,"Driveway Finance Billpay"
"2026-01-26","Pp*instacart",3.47,"posted","Restaurants","Food & Drink",false,,"regular","Venture X","9827",,""
"2026-01-26","Pp*instacart Costco",168.46,"posted","Groceries","Food & Drink",false,,"regular","Venture X","9827",,""
"2026-01-26","Target.com",17.75,"posted","Moving",,false,,"regular","Venture X","9827",,""
"2026-01-26","Amazon.com*088hj5i23",4.99,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-26","Target.com",3.95,"posted","Moving",,false,,"regular","Venture X","9827",,""
"2026-01-26","Paypal *samsungelec",381.06,"posted","Other",,false,,"regular","Venture X","9827",,""
"2026-01-26","Paypal *wayfair",50.07,"posted","Other",,false,,"regular","Venture X","9827",,""
"2026-01-26","Pp*instacart",39.78,"posted","Restaurants","Food & Drink",false,,"regular","Venture X","9827",,""
"2026-01-25","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-25","Clinton Street Baking Co",6,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-25","East Houston St. Wine",58.79,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-25","Gympass Us Llc",135.29,"posted","Gym",,false,,"regular","AAdvantage Aviator","2347",,""
"2026-01-24","Uber Eats",53.35,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-24","United",5.6,"posted","Travel & Vacation",,false,,"regular","United QuestSM Card","9237",,""
"2026-01-24","United",5.6,"posted","Travel & Vacation",,false,,"regular","United QuestSM Card","9237",,""
"2026-01-24","Domino's",27.19,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-24","Amazon Mktpl*uv9wf2mo3",87.08,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-24","Amazon Mktpl*525v",37.01,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-24","Paypal *wayfair",178.54,"posted","Other",,false,,"regular","Venture X","9827",,""
"2026-01-24","Dinner to Shyam Patel",57.71,"posted","Restaurants","Food & Drink",false,,"regular","fayez-kirani",,,""
"2026-01-23","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-23","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-23","Donnybrook Nyc",37.28,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-23","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-23","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-23","Fka Pal Payroll",-2958.53,"posted","",,true,,"income","Total Checking","8913",,""
"2026-01-23","Thanks Bwcxygtud Transfer F",-75,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-01-23","Amazon Mktpl*5v0e47lb3",348.39,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-22","Flatiron - Hitw",133.32,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-22","Storehouse Nyc",23.64,"posted","Groceries","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
"2026-01-22","Uber Eats",3.69,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2026-01-22","Barclaycard Us Creditcard",828.4,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-01-22","Amazon Mktpl*ni1fy",68.04,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-22","Pp*instacart Costco",166.14,"posted","Groceries","Food & Drink",false,,"regular","Venture X","9827",,""
"2026-01-22","Amazon.com*pg86e2gz3",19.21,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-22","Target.com",-59.88,"posted","Clothing","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-22","Amazon Mktpl*fz6b90ub3",41.36,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-22","Empower* Kaochar Ahmad",19.02,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-21","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-21","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-21","Payment Thank You",-358.99,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2026-01-21","Payment Thank You",-1219.53,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2026-01-21","Payment To Chase Card",358.99,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-01-21","Payment To Chase Card",1219.53,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-01-21","Target.com",4.79,"posted","Clothing","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-21","Amazon Mktpl*qq9na6sd3",79.52,"posted","Shops","Shopping",false,,"regular","Venture X","9827",,""
"2026-01-21","Amazon Mktplace",-54.43,"posted","Moving",,false,,"regular","Discover it chrome Card","9880",,""
"2026-01-21","Payment Received",-828.4,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-21","Wings from Salik Rahman",-32,"posted","Other",,false,,"regular","fayez-kirani",,,""
"2026-01-20","Nyct Paygo",3,"posted","Gas","Car & Transport",false,,"regular","United QuestSM Card","9237",,""
"2026-01-20","Rideshare Credit $100-yr",-8,"posted","",,true,,"internal transfer","United QuestSM Card","9237",,""
"2026-01-20","Fd Sptsbk Casino Payment",50,"posted","Recreation","Fun",false,,"regular","Total Checking","8913",,""
"2026-01-20","Venmo",-102,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2026-01-20","Www Costco Com",653.24,"posted","Moving",,false,,"regular","Venture X","9827",,""
"2026-01-20","Target.com",47.91,"posted","Moving",,false,,"regular","Venture X","9827",,""
"2026-01-20","Empower* Muhammad Ehsa",20.81,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-20","Eataly Ny Catapult",2.99,"posted","Restaurants","Food & Drink",false,,"regular","AAdvantage Aviator","2347",,""
"2026-01-20","Empower* Muhammad Mohs",9.49,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-20","Empower* Samdup Samdup",19.86,"posted","",,true,,"internal transfer","AAdvantage Aviator","2347",,""
"2026-01-20","Sp 32degrees",74.92,"posted","Shops","Shopping",false,,"regular","AAdvantage Aviator","2347",,""
"2026-01-19","Dd *doordash Nycbagela",12.65,"posted","Restaurants","Food & Drink",false,,"regular","United QuestSM Card","9237",,""
